"Assign one by one,,
Assign to me,,
Assign to the one who has the least assignments,,
Assigned,,
Assigned By,,
Assigned By Full Name,,
Assigned By Me,,
Assigned To,,
Assigned To/Owner,,
Assignment,,
Assignment Complete,,
Assignment Completed,,
Assignment Rule,,
Assignment Rule User,,
Assignment Rules,,
Assignment closed by {0},,
Assignment for {0} {1},,
Atleast one field of Parent Document Type is mandatory,,
Attach,,
Attach Document Print,,
Attach Image,,
Attach Print,,
Attach Your Picture,,
Attach file for Import,,
Attach files / urls and add in table.,,
Attached To DocType,,
Attached To Field,,
Attached To Name,,
Attachment Limit (MB),,
Attachment Removed,,
Attempting Connection to QZ Tray...,,
Attempting to launch QZ Tray...,,
Auth URL Data,,
Authenticating...,,
Authentication,,
Authentication Apps you can use are: ,,
Authentication Credentials,,
Authorization Code,,
Authorize URL,,
Authorized,,
Auto,,
Auto Email Report,,
Auto Name,,
Auto Reply Message,,
Auto assignment failed: {0},,
Automatically Assign Documents to Users,,
Automation,,
Avatar,,
Average,,
Average of {0},,
Avoid dates and years that are associated with you.,,
Avoid recent years.,,
Avoid sequences like abc or 6543 as they are easy to guess,,
Avoid years that are associated with you.,,
Awaiting Password,,
Away,,
BCC,,
Back to Desk,,
Back to Login,,
Background Color,,
Background Email Queue,,
Background Jobs,,
Background Workers,,
Backup,,
Backup Frequency,,
Backup Limit,,
Backup job is already queued. You will receive an email with the download link,,
Backups,,
Banner,,
Banner HTML,,
Banner Image,,
Banner is above the Top Menu Bar.,,
Bar,,
Base Distinguished Name (DN),,
Based on Permissions For User,,
Beta,,
Better add a few more letters or another word,,
Between,,
Bio,,
Birth Date,,
Block Module,,
Block Modules,,
Blocked,,
Blog,,
Blog Category,,
Blog Intro,,
Blog Introduction,,
Blog Post,,
Blog Settings,,
Blog Title,,
Blogger,,
Bot,,
Both DocType and Name required,,
Both login and password required,,
Bounced,,
Braintree Settings,,
Braintree payment gateway settings,,
Brand HTML,,
Brand Image,,
Breadcrumbs,,
Browser not supported,,
Brute Force Security,,
Build Report,,
Bulk Delete,,
Bulk Edit {0},,
Bulk Rename,,
Bulk Update,,
Busy,,
Button,,
Button Help,,
Button Label,,
Bypass Two Factor Auth for users who login from restricted IP Address,,
Bypass restricted IP Address check If Two Factor Auth Enabled,,
CC,,
CC","Нэг нэгээр нь томилох,,
Надад даалга,,
Хамгийн бага даалгавартай нэгэнд нь даалга.
Томилогдсон,,
Томилогдсон,,
Бүтэн нэрээр томилогдсон,,
Миний өгсөн,,
Томилогдсон,,
Томилогдсон/Эзэмшигч,,
Даалгавар,,
Даалгаврыг гүйцэтгэсэн,,
Даалгавар дууссан,,
Даалгаврын дүрэм,,
Даалгаврын дүрэм Хэрэглэгч,,
Даалгаврын дүрэм,,
Даалгаврыг {0} хаасан,,
{0} {1}-д зориулсан даалгавар,,
Эцэг эхийн баримт бичгийн төрөлд дор хаяж нэг талбар заавал байх ёстой,,
Хавсаргах,,
Баримт бичгийн хэвлэх хавсаргах,,
Зураг хавсаргах,,
Хавсаргах Хэвлэх,,
Зургаа хавсаргана уу,,
Импортын файлыг хавсаргах,,
Файл / URL хавсаргаж, хүснэгтэд нэмнэ үү.,,
DocType-д хавсаргасан,,
Талбайд хавсаргасан,,
Нэрэнд хавсаргасан,,
Хавсралтын хязгаар (MB),,
Хавсралтыг устгасан,,
QZ тавиуртай холбогдохыг оролдож байна...,,
QZ Tray ажиллуулахыг оролдож байна...,,
Auth URL Data,,
Баталгаажуулж байна...,,
Баталгаажуулалт,,
Таны ашиглаж болох баталгаажуулалтын програмууд нь: ,,
Баталгаажуулах итгэмжлэл,,
Зөвшөөрлийн код,,
Зөвшөөрөх URL,,
Эрх бүхий,,
Автомат,,
Автомат имэйлийн тайлан,,
Автомат нэр,,
Автоматаар хариулах мессеж,,
Автоматаар оноож чадсангүй: {0},,
Хэрэглэгчдэд баримт бичгийг автоматаар хуваарилах,,
Автоматжуулалт,,
Аватар,,
Дундаж,,
Дундаж {0},,
Тантай холбоотой огноо, жилээс зайлсхий.,,
Сүүлийн жилүүдэд зайлсхий.,,
Таахад хялбар тул abc эсвэл 6543 гэх мэт дарааллаас зайлсхий.
Тантай холбоотой жилүүдээс зайлсхий.,,
Нууц үг хүлээж байна,
хол,,
BCC,,
Ширээ рүү буцах,,
Нэвтрэх рүү буцах,,
Дэвсгэр өнгө,,
Арын имэйлийн дараалал,,
Үндсэн ажил,,
Ардын ажилчид,,
Нөөцлөх,,
Нөөцлөх давтамж,,
Нөөцлөх хязгаар,,
Нөөцлөх ажил аль хэдийн дараалалд байна. Та татаж авах холбоос бүхий имэйл хүлээн авах болно,,
Нөөцлөлт,,
Баннер,,
Баннер HTML,,
Баннер зураг,,
Баннер дээд цэсний дээд талд байна.,,
Бар,,
Үндсэн ялгагдах нэр (DN),,
Хэрэглэгчийн зөвшөөрөл дээр үндэслэн,
Бета,,
Хэдэн үсэг эсвэл өөр үг нэмсэн нь дээр.
хооронд,,
Био,,
Төрсөн огноо,,
Блок модуль,,
Блок модулиуд,,
Блоклосон,,
Блог,,
Блогын ангилал,,
Блог танилцуулга,,
Блогын танилцуулга,,
Блог нийтлэл,,
Блогын тохиргоо,,
Блогын гарчиг,,
Блоггер,,
Бот,,
DocType болон нэр хоёулаа шаардлагатай,
Нэвтрэх болон нууц үг хоёулаа шаардлагатай,
Үсэрсэн,,
Braintree тохиргоо,,
Braintree төлбөрийн гарцын тохиргоо,,
Брэнд HTML,,
Брэнд зураг,,
Талхны үйрмэг,,
Хөтөч дэмжигдээгүй,,
Харгис хүчний хамгаалалт,,
Барилгын тайлан,,
Бөөн устгах,,
Бөөнөөр засварлах {0},,
Бөөнөөр нэрийг өөрчлөх,,
Бөөнөөр шинэчлэх,,
Завгүй,,
Товчлуур,,
Товчлуурын тусламж,,
Товчлуурын шошго,,
Хязгаарлагдмал IP хаягаар нэвтэрсэн хэрэглэгчдэд зориулсан Хоёр хүчин зүйлийн баталгаажуулалтыг тойрч гарах,,
Хоёр хүчин зүйлийн баталгаажуулалтыг идэвхжүүлсэн бол хязгаарлагдмал IP хаягийн шалгалтыг тойрч гарах,,
CC,,
CC",
CSS,CSS,
CSV,CSV,
Cache Cleared,Кэшийг цэвэрлэв,
Calculate,Тооцоол,
Calendar Name,Календарийн нэр,
Calendar View,Хуанли харах,
Call,Дуудлага хийх,
Can Read,Уншиж чадна,
Can Share,Хуваалцах боломжтой,
Can Write,Бичиж чадна,
Can't identify open {0}. Try something else.,Нээлттэй {0}-г тодорхойлох боломжгүй байна. Өөр зүйл үзээрэй.,
Can't save the form as data import is in progress.,Өгөгдөл импорт хийж байгаа тул маягтыг хадгалах боломжгүй.,
Cancel {0} documents?,{0} баримт бичгийг цуцлах уу?,
Cancelled Document restored as Draft,Цуцлагдсан баримт бичгийг ноорог болгон сэргээв,
Cancelling,Цуцалж байна,
Cancelling {0},{0}-г цуцалж байна,
Cannot Remove,Устгах боломжгүй,
Cannot cancel before submitting. See Transition {0},Илгээхээс өмнө цуцлах боломжгүй. Шилжилтийг харах {0},
Cannot change docstatus from 0 to 2,Баримт бичгийн статусыг 0-ээс 2 болгон өөрчлөх боломжгүй,
Cannot change docstatus from 1 to 0,Баримт бичгийн статусыг 1-ээс 0 болгон өөрчлөх боломжгүй,
Cannot change header content,Толгой хэсгийн агуулгыг өөрчлөх боломжгүй,
Cannot change state of Cancelled Document. Transition row {0},Цуцлагдсан баримтын төлөвийг өөрчлөх боломжгүй. Шилжилтийн мөр {0},
Cannot change user details in demo. Please signup for a new account at https://erpnext.com,Демо дээр хэрэглэгчийн мэдээллийг өөрчлөх боломжгүй. https://erpnext.com хаягаар шинэ бүртгэлээ бүртгүүлнэ үү,
Cannot create a {0} against a child document: {1},Хүүхдийн баримт бичгийн эсрэг {0} үүсгэх боломжгүй: {1},
Cannot delete Home and Attachments folders,Нүүр хуудас болон Хавсралт хавтас устгах боломжгүй,
Cannot delete file as it belongs to {0} {1} for which you do not have permissions,Энэ нь танд зөвшөөрөлгүй {0} {1}-д хамаарах файлыг устгах боломжгүй,
Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},{0} {1} нь {2} {3} {4}-тэй холбогдсон тул устгах эсвэл цуцлах боломжгүй,
Cannot delete standard field. You can hide it if you want,Стандарт талбарыг устгах боломжгүй. Хэрэв та хүсвэл үүнийг нууж болно,
Cannot delete {0},{0} устгах боломжгүй,
Cannot delete {0} as it has child nodes,{0} хүүхэд зангилаатай тул устгах боломжгүй,
"Cannot edit Standard Notification. To edit,,
Cannot edit a standard report. Please duplicate and create a new report,,
Cannot edit cancelled document,,
Cannot edit standard fields,,
Cannot have multiple printers mapped to a single print format.,,
Cannot link cancelled document: {0},,
Cannot map because following condition fails: ,,
Cannot move row,,
Cannot open instance when its {0} is open,,
Cannot open {0} when its instance is open,,
Cannot remove ID field,,
Cannot set Notification on Document Type {0},,
Cannot update {0},,
Cannot use sub-query in order by,,
Cannot {0} {1},,
Capitalization doesn't help very much.,,
Card Details,,
Categorize blog posts.,,
Category Description,,
Cent,,
Certain documents","Стандарт мэдэгдлийг засах боломжгүй. Засахын тулд,,
Стандарт тайланг засах боломжгүй. Хуулбарлаж, шинэ тайлан үүсгэнэ үү,
Цуцлагдсан баримт бичгийг засах боломжгүй,,
Стандарт талбаруудыг засах боломжгүй,,
Нэг хэвлэх форматтай олон хэвлэгчтэй байх боломжгүй.,,
Цуцлагдсан баримт бичгийг холбох боломжгүй: {0},,
Дараах нөхцөл бүтэлгүйтсэн тул зураглал хийх боломжгүй: ,,
Мөрийг зөөх боломжгүй,,
{0} нээлттэй үед жишээ нээх боломжгүй,,
Жишээ нь нээлттэй байхад {0}-г нээх боломжгүй,,
ID талбарыг арилгах боломжгүй,,
Баримт бичгийн төрөл {0} дээр мэдэгдлийг тохируулах боломжгүй,,
{0}-г шинэчлэх боломжгүй,,
Дэд асуулгыг дараах байдлаар ашиглах боломжгүй,,
{0} {1} боломжгүй,,
Том үсгээр бичих нь тийм ч их тус болохгүй.,,
Картын дэлгэрэнгүй мэдээлэл,,
Блогын нийтлэлүүдийг ангилах.,,
Ангилал тодорхойлолт,,
цент,,
Тодорхой баримт бичиг",
Chain Integrity,Гинжин хэлхээний бүрэн бүтэн байдал,
Chaining Hash,Хэшийг гинжлэх,
Change Label (via Custom Translation),Шошгыг өөрчлөх (захиалгат орчуулгаар),
Change Password,Нууц үг солих,
"Change field properties (hide,,
Channel,,
Chart Name,,
Chart Options,,
Chart Source,,
Chart Type,,
Charts,,
Chat,,
Chat Background,,
Chat Message,,
Chat Operators,,
Chat Profile,,
Chat Profile for User {0} exists.,,
Chat Room,,
Chat Room Name,,
Chat Room User,,
Chat Token,,
Chat Type,,
Chat messages and other notifications.,,
Check,,
Check Request URL,,
Check columns to select","Талбайн шинж чанарыг өөрчлөх (нуух,,
Суваг,,
Графикийн нэр,,
Диаграмын сонголтууд,,
Графикийн эх сурвалж,
Графикийн төрөл,,
График,,
Чат,,
Чатын дэвсгэр,,
Чат мессеж,,
Чатын операторууд,,
Чатын профайл,,
{0} хэрэглэгчийн чатын профайл байна.,,
Чат өрөө,,
Чат өрөөний нэр,,
Чат өрөөний хэрэглэгч,,
Чат токен,,
Чатын төрөл,,
Чат мессеж болон бусад мэдэгдэл.,,
Шалгах,,
Хүсэлтийн URL-г шалгах,,
Сонгохын тулд багануудыг шалгана уу",
Check this if you are testing your payment using the Sandbox API,Хэрэв та Sandbox API ашиглан төлбөрөө туршиж байгаа бол үүнийг шалгана уу,
Check this to pull emails from your mailbox,Өөрийн шуудангийн хайрцгаас имэйл татахын тулд үүнийг шалгана уу,
Check which Documents are readable by a User,Хэрэглэгч ямар баримт бичгийг унших боломжтойг шалгана уу,
Checking one moment,Нэг мөчийг шалгаж байна,
Checksum Version,Checksum хувилбар,
Child Table Mapping,Хүүхдийн хүснэгтийн зураглал,
Child Tables are shown as a Grid in other DocTypes,Хүүхдийн хүснэгтүүдийг бусад DocTypes-д тор хэлбэрээр харуулсан,
Choose authentication method to be used by all users,Бүх хэрэглэгчид ашиглах баталгаажуулалтын аргыг сонгоно уу,
Clear Error Logs,Алдааны бүртгэлийг арилгах,
Clear User Permissions,Хэрэглэгчийн зөвшөөрлийг арилгах,
Clear all roles,Бүх дүрүүдийг арилга,
"Clearing end date,,
Click here to post bugs and suggestions,,
Click here to verify,,
Click on the link below to complete your registration and set a new password,,
Click on the link below to download your data,,
Click on the link below to verify your request,,
Click table to edit,,
Click to Set Filters,,
Clicked,,
Client Credentials,,
Client Information,,
Client Script,,
Client URLs,,
Client side script extensions in Javascript,,
Collapsible,,
Collapsible Depends On,,
Column,,
Column <b>{0}</b> already exist.,,
Column Break,,
Column Labels:,,
Column Name,,
Column Name cannot be empty,,
Columns,,
Columns based on,,
Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,,
Comment By,,
Comment Email,,
Comment Type,,
Comment can only be edited by the owner,,
Commented on {0}: {1},,
Comments and Communications will be associated with this linked document,,
Comments cannot have links or email addresses,,
Common names and surnames are easy to guess.,,
Communicated via {0} on {1}: {2},,
Communication Type,,
Company History,,
Company Introduction,,
Compiled Successfully,,
Complete By,,
Complete Registration,,
Complete Setup,,
Completed By,,
Compose Email,,
Condition Detail,,
Conditions,,
Configure Chart,,
Configure Charts,,
Confirm,,
Confirm Deletion of Data,,
Confirm Request,,
Confirm Your Email,,
Confirmed,,
Connected to QZ Tray!,,
Connection Name,,
Connection Success,,
Connection lost. Some features might not work.,,
Connector Name,,
Connector Type,,
Contact Us Settings,,
Contact options","Эцсийн огноог арилгах,,
Алдаа болон санал хүсэлтээ энд дарж нийтлээрэй,
Энд дарж баталгаажуулна уу,,
Доорх холбоос дээр дарж бүртгэлээ дуусгаад шинэ нууц үгээ тохируулна уу,
Доорх холбоос дээр дарж мэдээллээ татаж авна уу,
Доорх холбоос дээр дарж хүсэлтээ баталгаажуулна уу,
Хүснэгтийг дарж засварлах,,
Шүүлтүүрийг тохируулахын тулд товшино уу,
Дарсан,,
Үйлчлүүлэгчийн итгэмжлэл,,
Үйлчлүүлэгчийн мэдээлэл,,
Үйлчлүүлэгчийн скрипт,,
Үйлчлүүлэгчийн URL,,
Javascript дахь клиент талын скрипт өргөтгөлүүд,,
Эвхэгддэг,,
Эвхэгддэг нь,,,-аас хамаарна
Багана,,
<b>{0}</b> багана аль хэдийн байна.,,
Баганын завсарлага,,
Баганын шошго:,,
Баганын нэр,,
Баганын нэр хоосон байж болохгүй,,
Багана,,
,, дээр суурилсан баганууд
Тэтгэлгийн төрөл (<code>{0}</code>) болон Хариултын төрлийг (<code>{1}</code>) хослуулахыг зөвшөөрөхгүй,
Сэтгэгдэл бичсэн,,
Сэтгэгдлийн имэйл,,
Сэтгэгдлийн төрөл,,
Сэтгэгдэлийг зөвхөн эзэмшигч засах боломжтой,
{0} дээр сэтгэгдэл бичсэн: {1},,
Сэтгэгдэл, харилцаа холбоо нь энэ холбоотой баримт бичигтэй холбоотой байх болно,
Сэтгэгдэлд холбоос эсвэл имэйл хаяг байж болохгүй,
Нийтлэг нэр, овгийг таахад хялбар байдаг.,,
{1}-д {0}-р холбогдсон: {2},,
Харилцааны төрөл,,
Компанийн түүх,,
Компанийн танилцуулга,,
Амжилттай эмхэтгэсэн,,
Гүйцэтгэх,,
Бүртгэлээ дуусгах,,
Бүрэн тохиргоо,,
Гүйцэтгэсэн,,
Имэйл бичих,,
Нөхцөл байдлын дэлгэрэнгүй,,
Нөхцөл,,
Диаграмыг тохируулах,,
Диаграмыг тохируулах,,
Баталгаажуулах,,
Өгөгдлийг устгахыг баталгаажуулах,,
Хүсэлтийг баталгаажуулах,,
Имэйлээ баталгаажуулна уу,
Батлагдсан,,
QZ Tray-д холбогдсон!,,
Холболтын нэр,,
Холболтын амжилт,,
Холболт тасарсан. Зарим функц ажиллахгүй байж магадгүй.,,
Холбогчийн нэр,,
Холбогч төрөл,,
Бидэнтэй холбоо барина уу Тохиргоо,,
Холбоо барих сонголтууд",
